,event_uuid,teammate,actor,keeper,location_x,location_y,teammate_category,actor_category,keeper_category,goal,marker_size
2929567,fc3a87a3-e7b5-4f62-b1a5-81ca6f11a21e,False,False,False,115.41775019893363,42.67261327278172,opponent,non-actor,player,No,10
2929568,fc3a87a3-e7b5-4f62-b1a5-81ca6f11a21e,False,False,False,115.582790321084,40.18649971176025,opponent,non-actor,player,No,10
2929569,fc3a87a3-e7b5-4f62-b1a5-81ca6f11a21e,False,False,False,116.15234093761437,45.197979405509585,opponent,non-actor,player,No,10
2929570,fc3a87a3-e7b5-4f62-b1a5-81ca6f11a21e,False,False,True,117.75340937244017,42.13700267008184,opponent,non-actor,keeper,No,10
2950557,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,False,101.94554773300193,40.38438937946647,opponent,non-actor,player,No,10
2950558,d70cb4f3-fa58-4e99-a789-1b2934e3de13,True,False,False,102.11568838199217,51.84186240945723,teammate,non-actor,player,No,10
2950559,d70cb4f3-fa58-4e99-a789-1b2934e3de13,True,False,False,102.92610455010787,40.4265146569848,teammate,non-actor,player,No,10
2950560,d70cb4f3-fa58-4e99-a789-1b2934e3de13,True,False,False,106.86383215937305,43.97721500533147,teammate,non-actor,player,No,10
2950561,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,False,107.69487583699635,30.66153085766047,opponent,non-actor,player,No,10
2950562,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,False,109.2228411334444,48.93629413282676,opponent,non-actor,player,No,10
2950563,d70cb4f3-fa58-4e99-a789-1b2934e3de13,True,False,False,111.5788433648757,42.715952492827554,teammate,non-actor,player,No,10
2950564,d70cb4f3-fa58-4e99-a789-1b2934e3de13,True,False,False,112.55308848999931,37.83347018331908,teammate,non-actor,player,No,10
2950565,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,False,113.33447613987896,48.81588051954786,opponent,non-actor,player,No,10
2950566,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,False,113.39051840069315,36.56889844124918,opponent,non-actor,player,No,10
2950567,d70cb4f3-fa58-4e99-a789-1b2934e3de13,True,False,False,113.42649929717516,35.74963068361268,teammate,non-actor,player,No,10
2950568,d70cb4f3-fa58-4e99-a789-1b2934e3de13,True,True,False,113.69999694824219,50.70000076293945,teammate,actor,player,No,30
2950569,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,False,113.95602958469219,41.51748332453401,opponent,non-actor,player,No,10
2950570,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,False,114.35492085697305,43.209155358194494,opponent,non-actor,player,No,10
2950571,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,False,114.67894446954669,47.34442823830469,opponent,non-actor,player,No,10
2950572,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,False,116.29119068912671,21.585622224751017,opponent,non-actor,player,No,10
2950573,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,False,117.1310723023873,38.05935170263163,opponent,non-actor,player,No,10
2950574,d70cb4f3-fa58-4e99-a789-1b2934e3de13,False,False,True,118.47444618555222,42.99825910278253,opponent,non-actor,keeper,No,10
2959989,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,False,False,False,104.2698828662662,43.491359659619796,opponent,non-actor,player,No,10
2959990,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,True,False,False,106.99205260899633,35.76886811463472,teammate,non-actor,player,No,10
2959991,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,False,False,False,108.4452954143461,62.98458455439357,opponent,non-actor,player,No,10
2959992,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,False,False,False,111.60206475792177,39.2071402799649,opponent,non-actor,player,No,10
2959993,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,True,False,False,111.78596312565976,40.27263943502793,teammate,non-actor,player,No,10
2959994,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,True,True,False,112.19999694824219,46.29999923706055,teammate,actor,player,No,30
2959995,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,True,False,False,112.44177993360965,34.398940089667384,teammate,non-actor,player,No,10
2959996,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,False,False,False,112.70782319616318,37.62339919427972,opponent,non-actor,player,No,10
2959997,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,True,False,False,113.38143592329489,39.64209764445133,teammate,non-actor,player,No,10
2959998,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,False,False,False,113.52945661042644,44.661351195453385,opponent,non-actor,player,No,10
2959999,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,False,False,False,114.8691813742961,36.55601817967355,opponent,non-actor,player,No,10
2960000,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,True,False,False,115.08472564735807,40.18345559117457,teammate,non-actor,player,No,10
2960001,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,False,False,False,115.92637859249488,40.11178281381168,opponent,non-actor,player,No,10
2960002,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,False,False,False,116.29352618641418,50.77455528611877,opponent,non-actor,player,No,10
2960003,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,False,False,False,116.49032008764942,44.314644357108016,opponent,non-actor,player,No,10
2960004,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,False,False,True,117.89234375596486,41.83389244698386,opponent,non-actor,keeper,No,10
2960005,87e3d741-06c9-454a-a94f-e1b14fb8c8e6,True,False,False,118.11639991247218,79.07121862262403,teammate,non-actor,player,No,10
2996013,3c6f9a75-7b63-48be-af13-7c0e75a32931,True,False,False,86.85821200420243,57.88306683692378,teammate,non-actor,player,No,10
2996014,3c6f9a75-7b63-48be-af13-7c0e75a32931,True,False,False,95.24625689891073,63.70698917173342,teammate,non-actor,player,No,10
2996015,3c6f9a75-7b63-48be-af13-7c0e75a32931,False,False,False,96.31571579441712,53.65846317799858,opponent,non-actor,player,No,10
2996016,3c6f9a75-7b63-48be-af13-7c0e75a32931,False,False,False,99.3365695486905,61.133811961788055,opponent,non-actor,player,No,10
2996017,3c6f9a75-7b63-48be-af13-7c0e75a32931,False,False,False,102.46907189967209,61.72941158502555,opponent,non-actor,player,No,10
2996018,3c6f9a75-7b63-48be-af13-7c0e75a32931,False,False,False,104.38786436381513,48.56777482695679,opponent,non-actor,player,No,10
2996019,3c6f9a75-7b63-48be-af13-7c0e75a32931,False,False,False,105.7335019559959,37.822499165279716,opponent,non-actor,player,No,10
2996020,3c6f9a75-7b63-48be-af13-7c0e75a32931,True,False,False,107.38349052379601,44.49651702201903,teammate,non-actor,player,No,10
2996021,3c6f9a75-7b63-48be-af13-7c0e75a32931,False,False,False,107.532227655386,42.865112831574656,opponent,non-actor,player,No,10
2996022,3c6f9a75-7b63-48be-af13-7c0e75a32931,True,False,False,107.72505095207036,72.48618959685828,teammate,non-actor,player,No,10
2996023,3c6f9a75-7b63-48be-af13-7c0e75a32931,False,False,False,108.98494844257155,38.58302328194977,opponent,non-actor,player,No,10
2996024,3c6f9a75-7b63-48be-af13-7c0e75a32931,False,False,False,109.77718610569741,46.36420081841648,opponent,non-actor,player,No,10
2996025,3c6f9a75-7b63-48be-af13-7c0e75a32931,False,False,False,110.8531752115203,34.938589107891936,opponent,non-actor,player,No,10
2996026,3c6f9a75-7b63-48be-af13-7c0e75a32931,True,True,False,112.69999694824219,41.099998474121094,teammate,actor,player,No,30
2996027,3c6f9a75-7b63-48be-af13-7c0e75a32931,True,False,False,112.76851189851499,38.09421493667063,teammate,non-actor,player,No,10
2996028,3c6f9a75-7b63-48be-af13-7c0e75a32931,True,False,False,114.0296037318829,39.0203469760902,teammate,non-actor,player,No,10
2996029,3c6f9a75-7b63-48be-af13-7c0e75a32931,True,False,False,114.6021990663125,31.003715572340504,teammate,non-actor,player,No,10
2996030,3c6f9a75-7b63-48be-af13-7c0e75a32931,False,False,True,117.52787938015405,41.64497681418944,opponent,non-actor,keeper,No,10
2996217,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,True,False,False,81.37911691327818,54.20741211199285,teammate,non-actor,player,No,10
2996218,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,True,True,False,90.4000015258789,48.400001525878906,teammate,actor,player,No,30
2996219,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,False,False,False,91.51428692813633,52.16354118787044,opponent,non-actor,player,No,10
2996220,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,True,False,False,100.87031805924386,25.155526771352363,teammate,non-actor,player,No,10
2996221,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,False,False,False,100.97915378235402,47.76115841259974,opponent,non-actor,player,No,10
2996222,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,False,False,False,102.04459665959165,30.403158221886144,opponent,non-actor,player,No,10
2996223,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,True,False,False,102.38868691305098,46.73422509452789,teammate,non-actor,player,No,10
2996224,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,False,False,False,102.66990733345399,37.72009224096487,opponent,non-actor,player,No,10
2996225,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,True,False,False,102.81407193614996,41.76265808279748,teammate,non-actor,player,No,10
2996226,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,True,False,False,103.24086346821615,33.06301690569152,teammate,non-actor,player,No,10
2996227,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,False,False,False,103.4825674531069,45.46998725433515,opponent,non-actor,player,No,10
2996228,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,False,False,False,103.58148031451424,41.951278203019925,opponent,non-actor,player,No,10
2996229,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,True,False,False,103.86182549744677,29.308373967336713,teammate,non-actor,player,No,10
2996230,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,False,False,False,104.21482362360263,53.26682028978926,opponent,non-actor,player,No,10
2996231,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,False,False,False,104.60818421917217,38.72647083293799,opponent,non-actor,player,No,10
2996232,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,False,False,False,104.90298637948771,56.04706465515535,opponent,non-actor,player,No,10
2996233,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,True,False,False,106.01160610358329,57.51751537345529,teammate,non-actor,player,No,10
2996234,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,True,False,False,106.34629836038327,50.087928079371935,teammate,non-actor,player,No,10
2996235,ec85fe91-d865-4a21-a6a2-f990d1ee9fca,False,False,True,118.13577169168789,40.89415293643404,opponent,non-actor,keeper,No,10
3018671,d1cfd667-0785-4e25-9324-5897223d021c,True,False,False,81.58362018456987,38.527328025537976,teammate,non-actor,player,No,10
3018672,d1cfd667-0785-4e25-9324-5897223d021c,True,False,False,85.4913124302314,59.050753782362264,teammate,non-actor,player,No,10
3018673,d1cfd667-0785-4e25-9324-5897223d021c,True,False,False,91.12999830199861,57.274729511312266,teammate,non-actor,player,No,10
3018674,d1cfd667-0785-4e25-9324-5897223d021c,False,False,False,94.37152275882403,53.494996954713514,opponent,non-actor,player,No,10
3018675,d1cfd667-0785-4e25-9324-5897223d021c,True,True,False,95.4000015258789,59.599998474121094,teammate,actor,player,No,30
3018676,d1cfd667-0785-4e25-9324-5897223d021c,False,False,False,97.70382853862915,58.92722321808124,opponent,non-actor,player,No,10
3018677,d1cfd667-0785-4e25-9324-5897223d021c,False,False,False,98.35489113974963,47.09671575824873,opponent,non-actor,player,No,10
3018678,d1cfd667-0785-4e25-9324-5897223d021c,False,False,False,101.25418208956974,56.286774654756385,opponent,non-actor,player,No,10
3018679,d1cfd667-0785-4e25-9324-5897223d021c,False,False,False,101.85371599668844,41.9206158221364,opponent,non-actor,player,No,10
3018680,d1cfd667-0785-4e25-9324-5897223d021c,True,False,False,102.29102396510967,74.611191548899,teammate,non-actor,player,No,10
3018681,d1cfd667-0785-4e25-9324-5897223d021c,False,False,False,102.81881983031177,58.775153316840985,opponent,non-actor,player,No,10
3018682,d1cfd667-0785-4e25-9324-5897223d021c,True,False,False,103.0809307820573,58.6408942347775,teammate,non-actor,player,No,10
3018683,d1cfd667-0785-4e25-9324-5897223d021c,False,False,False,104.33110768189728,31.6691505558177,opponent,non-actor,player,No,10
3018684,d1cfd667-0785-4e25-9324-5897223d021c,True,False,False,105.12404439976422,25.487379229829372,teammate,non-actor,player,No,10
3018685,d1cfd667-0785-4e25-9324-5897223d021c,False,False,False,105.51446440734176,45.973752616282596,opponent,non-actor,player,No,10
3018686,d1cfd667-0785-4e25-9324-5897223d021c,True,False,False,106.17688977230242,36.2645188513077,teammate,non-actor,player,No,10
3018687,d1cfd667-0785-4e25-9324-5897223d021c,False,False,False,107.16263187649548,38.321387615663426,opponent,non-actor,player,No,10
3018688,d1cfd667-0785-4e25-9324-5897223d021c,False,False,True,116.95202962630106,39.4507704863656,opponent,non-actor,keeper,No,10
3023530,80ed61dc-792c-4432-94c4-17e14d9b6af7,True,False,False,94.70206922858773,31.0558779658731,teammate,non-actor,player,No,10
3023531,80ed61dc-792c-4432-94c4-17e14d9b6af7,True,False,False,97.19024824255504,49.086154058015,teammate,non-actor,player,No,10
3023532,80ed61dc-792c-4432-94c4-17e14d9b6af7,True,False,False,105.19022332139042,13.26322031373158,teammate,non-actor,player,No,10
3023533,80ed61dc-792c-4432-94c4-17e14d9b6af7,False,False,False,106.66046661065056,28.112777023797413,opponent,non-actor,player,No,10
3023534,80ed61dc-792c-4432-94c4-17e14d9b6af7,True,False,False,106.87691526751529,42.31518435215881,teammate,non-actor,player,No,10
3023535,80ed61dc-792c-4432-94c4-17e14d9b6af7,True,True,False,108.4000015258789,48.79999923706055,teammate,actor,player,No,30
3023536,80ed61dc-792c-4432-94c4-17e14d9b6af7,False,False,False,108.68869329872877,47.30671424862343,opponent,non-actor,player,No,10
3023537,80ed61dc-792c-4432-94c4-17e14d9b6af7,False,False,False,109.95122453926422,46.92885764302858,opponent,non-actor,player,No,10
3023538,80ed61dc-792c-4432-94c4-17e14d9b6af7,False,False,False,110.18682518510641,41.6515032996018,opponent,non-actor,player,No,10
3023539,80ed61dc-792c-4432-94c4-17e14d9b6af7,False,False,False,110.78956232435408,44.25480174283541,opponent,non-actor,player,No,10
3023540,80ed61dc-792c-4432-94c4-17e14d9b6af7,False,False,False,111.26382802861326,37.438945631027806,opponent,non-actor,player,No,10
3023541,80ed61dc-792c-4432-94c4-17e14d9b6af7,False,False,False,111.99139826973135,42.73229618065196,opponent,non-actor,player,No,10
3023542,80ed61dc-792c-4432-94c4-17e14d9b6af7,True,False,False,112.03414960363017,37.696426483701536,teammate,non-actor,player,No,10
3023543,80ed61dc-792c-4432-94c4-17e14d9b6af7,False,False,False,112.44540826833074,24.91322404123394,opponent,non-actor,player,No,10
3023544,80ed61dc-792c-4432-94c4-17e14d9b6af7,True,False,False,113.45710415417332,39.193500883317554,teammate,non-actor,player,No,10
3023545,80ed61dc-792c-4432-94c4-17e14d9b6af7,False,False,True,119.06905247333512,42.917146300157476,opponent,non-actor,keeper,No,10
3026395,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,True,False,False,81.01676349977114,35.98834450204003,teammate,non-actor,player,No,10
3026396,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,True,True,False,88.5999984741211,53.900001525878906,teammate,actor,player,No,30
3026397,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,False,False,False,91.94118451596864,51.56823680218848,opponent,non-actor,player,No,10
3026398,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,True,False,False,93.09844625300174,68.81628413135853,teammate,non-actor,player,No,10
3026399,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,True,False,False,95.800179094638,52.59952260927849,teammate,non-actor,player,No,10
3026400,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,False,False,False,96.69647864764012,53.0365360729249,opponent,non-actor,player,No,10
3026401,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,True,False,False,97.27276173441129,76.44241462883488,teammate,non-actor,player,No,10
3026402,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,True,False,False,97.8656846132054,57.1356043147762,teammate,non-actor,player,No,10
3026403,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,False,False,False,98.43918719332466,36.63986447794321,opponent,non-actor,player,No,10
3026404,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,True,False,False,98.73544800063397,51.51839547519337,teammate,non-actor,player,No,10
3026405,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,False,False,False,98.81667155793457,57.98645115369552,opponent,non-actor,player,No,10
3026406,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,False,False,False,99.6018525889993,50.75188842651373,opponent,non-actor,player,No,10
3026407,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,False,False,False,100.46785637637026,46.093444297147265,opponent,non-actor,player,No,10
3026408,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,False,False,False,101.41507767520241,33.78083409076945,opponent,non-actor,player,No,10
3026409,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,False,False,False,103.22974870634549,38.09738462076362,opponent,non-actor,player,No,10
3026410,d709e83d-ed45-4bed-bfd8-39f6fa227cc1,True,False,False,104.85637799629536,38.939759229946844,teammate,non-actor,player,No,10
3026448,dd57245d-2c62-438b-8414-f19fa11e2a4c,True,False,False,106.41103788160018,28.911983269295803,teammate,non-actor,player,No,10
3026449,dd57245d-2c62-438b-8414-f19fa11e2a4c,False,False,False,106.9863533063913,49.53795463201773,opponent,non-actor,player,No,10
3026450,dd57245d-2c62-438b-8414-f19fa11e2a4c,False,False,False,109.96548901938797,41.52703890242259,opponent,non-actor,player,No,10
3026451,dd57245d-2c62-438b-8414-f19fa11e2a4c,False,False,False,110.17091741240529,46.614282905937266,opponent,non-actor,player,No,10
3026452,dd57245d-2c62-438b-8414-f19fa11e2a4c,True,True,False,110.5,47.70000076293945,teammate,actor,player,No,30
3026453,dd57245d-2c62-438b-8414-f19fa11e2a4c,False,False,False,112.37745130616176,38.68776610609595,opponent,non-actor,player,No,10
3026454,dd57245d-2c62-438b-8414-f19fa11e2a4c,False,False,False,116.65970398539858,42.703336048530204,opponent,non-actor,player,No,10
3026455,dd57245d-2c62-438b-8414-f19fa11e2a4c,False,False,True,118.21427946630891,42.54592492564815,opponent,non-actor,keeper,No,10
3026456,dd57245d-2c62-438b-8414-f19fa11e2a4c,True,False,False,118.9812749285974,39.187687040882885,teammate,non-actor,player,No,10
3028223,ebf244a5-cd40-4e8b-ba53-884a0883a56a,True,False,False,90.28140655205814,31.52476203885567,teammate,non-actor,player,No,10
3028224,ebf244a5-cd40-4e8b-ba53-884a0883a56a,True,False,False,97.95255721862057,38.17051304227003,teammate,non-actor,player,No,10
3028225,ebf244a5-cd40-4e8b-ba53-884a0883a56a,False,False,False,98.68904269760237,42.63924957885241,opponent,non-actor,player,No,10
3028226,ebf244a5-cd40-4e8b-ba53-884a0883a56a,True,True,False,99.0999984741211,44.099998474121094,teammate,actor,player,No,30
